# group_id d_radial[kpc] v_radial[km/s] RA Dec MAG_B MAG_K
1271 45729.792969 2986.583496 66.192741 -13.180550 -21.651695 -24.548956
1271 45748.683594 3080.791504 66.196426 -13.170175 -18.485374 -20.257345
1273 23269.802734 1649.341919 50.531593 -3.514617 -21.963882 -25.016932
1274 36170.855469 2268.358887 51.341835 -27.687462 -21.297071 -24.304058
1274 36272.664062 2314.445801 51.635128 -27.493498 -18.899765 -21.622498
1274 36300.843750 2142.597168 51.294094 -27.835308 -17.719669 -20.331055
1276 43576.695312 2859.895020 67.838402 -16.780989 -20.909571 -23.857580
1276 43315.578125 2908.054932 67.859985 -17.016521 -20.658953 -23.839132
1276 43136.246094 2905.098877 67.663071 -17.151342 -17.352390 -20.086079
1276 43572.183594 2996.390381 67.887589 -16.722584 -17.769455 -20.381348
1278 32494.226562 2361.030029 45.629642 11.406300 -21.665222 -24.827999
1279 49058.937500 3338.785645 94.589043 42.524746 -20.656776 -23.525919
1279 49062.566406 3351.812256 94.655273 42.720524 -18.515001 -21.587856
1279 48892.566406 3248.285156 94.580429 42.408043 -17.474968 -20.109905
1279 49085.847656 3473.080566 94.588127 42.456123 -18.676960 -21.703569
1280 44789.937500 2878.705566 165.812805 -0.456721 -22.084993 -24.849262
1280 44756.585938 3002.285156 165.458344 -0.096388 -18.352943 -20.766037
1282 47259.066406 3225.343750 175.987976 11.621136 -21.120821 -24.618813
1285 46422.792969 2984.042969 351.112732 11.442868 -20.841339 -24.011955
1286 21276.820312 1619.624634 11.526066 -57.778419 -21.461655 -24.631220
1286 21269.234375 1743.025146 11.623712 -57.784359 -18.161573 -20.218510
1290 30398.871094 1798.310547 225.694733 -6.116427 -20.495270 -23.400276
1290 30367.007812 1805.666382 225.487213 -6.703434 -18.689419 -21.412115
1290 30386.291016 1699.191772 225.502731 -6.018448 -19.500357 -21.914413
1290 30310.726562 1759.936035 225.473389 -6.114091 -16.800863 -20.071791
1291 46843.718750 3262.529541 76.627724 4.775210 -21.649714 -24.573643
1292 42732.945312 2639.710449 272.328369 -23.477667 -21.272907 -24.514889
1292 42731.992188 2527.277100 272.350220 -23.473125 -18.552158 -20.580082
1292 42727.722656 2622.284668 272.339569 -23.459124 -18.277559 -20.449865
1292 42734.140625 2507.021240 272.354370 -23.484190 -18.345194 -20.228933
1292 42738.441406 2706.306396 272.315491 -23.495924 -17.690283 -20.162886
1293 46448.894531 3214.448730 107.812141 66.506996 -21.280462 -24.267643
1293 46483.078125 3294.118896 108.007507 66.575584 -20.324860 -23.421808
1293 46605.175781 3294.310059 108.104538 66.478836 -17.850538 -21.009541
1294 45044.667969 2949.342285 223.846848 -35.783188 -21.294350 -24.851526
1295 44934.027344 2818.643799 328.252075 -12.312297 -21.530092 -24.852045
1296 30829.654297 2104.309326 49.686703 3.851058 -21.279276 -24.172380
1296 30584.029297 2165.504150 50.242928 3.381169 -19.422726 -22.247280
1296 30935.652344 2250.051025 49.510494 3.860443 -18.077049 -20.520409
1296 30859.052734 2061.284424 49.883339 3.546617 -17.692911 -20.530846
1298 32636.691406 1957.431519 174.226669 -12.560225 -21.998207 -24.686211
1298 32922.273438 2026.692505 174.607971 -12.823605 -17.555723 -20.246969
1301 47657.304688 3279.205566 40.432148 50.457649 -21.973980 -24.909702
1302 50634.074219 3373.439209 321.165527 3.649834 -21.063158 -24.215462
1302 50580.812500 3421.533691 320.935944 3.377474 -18.995901 -21.653337
1303 43713.308594 2650.959473 273.575409 11.167673 -19.944597 -23.551556
1303 44084.347656 2741.460693 273.236084 11.285105 -19.926485 -22.887005
1304 17678.638672 1330.496826 44.109375 31.782869 -20.757015 -23.642282
1304 17758.097656 1222.639282 43.500755 29.932272 -20.500908 -23.394890
1304 17866.083984 1318.982788 43.998405 31.458025 -19.212807 -21.789181
1305 32709.320312 2192.381348 124.225670 -84.142403 -20.829748 -24.046448
1307 47612.941406 3176.398193 1.825313 49.730236 -21.811483 -24.781162
1307 47620.312500 3208.008789 1.817900 49.716259 -17.917963 -20.069832
1309 48278.250000 3396.804932 332.011841 17.044607 -21.385889 -24.105465
1309 47965.500000 3317.246338 331.890808 17.166225 -19.837114 -22.845488
1311 20606.158203 1509.652100 30.914680 37.593147 -20.646860 -24.351103
1312 40958.214844 2646.480957 82.926064 -74.413673 -21.213682 -24.776024
1313 47975.734375 3362.349365 90.829453 -17.034935 -21.686474 -24.668818
1313 48061.796875 3265.192871 90.683968 -17.275604 -19.795042 -22.535751
1316 29051.755859 2097.829102 102.420227 -60.100368 -20.687607 -23.779432
1316 29180.294922 2104.341064 101.756302 -60.361717 -19.431393 -22.512714
1319 51731.378906 3253.421631 6.466507 56.612396 -21.822371 -25.069319
1319 51726.652344 3269.621826 6.481016 56.617016 -19.728640 -22.340666
1319 51733.718750 3392.781982 6.481288 56.616592 -19.265219 -21.987110
1319 51737.289062 3315.206299 6.472963 56.612652 -19.083721 -21.233091
1320 36772.667969 2542.667725 59.931206 -16.240086 -20.679277 -23.586830
1320 36940.312500 2394.630127 60.265186 -16.565544 -19.753038 -22.275002
1320 37057.117188 2582.838135 59.743587 -15.836598 -17.798445 -20.553600
1321 45543.492188 3233.247314 199.936005 44.320282 -21.714724 -24.552576
1322 42610.824219 2889.323730 224.228317 22.747883 -21.202339 -24.478868
1323 30690.087891 2148.078613 170.567337 72.048386 -20.927883 -24.355852
1325 41398.007812 2478.654541 303.040222 23.135502 -21.592228 -24.555744
1326 49764.882812 3365.198730 278.082306 36.927761 -21.648146 -24.591587
1326 49750.476562 3424.802734 278.082001 36.924904 -18.328535 -20.315144
1328 28893.759766 2206.061523 96.314796 -44.237789 -21.454252 -24.363564
1328 28939.236328 2170.372803 96.768448 -44.486912 -18.812090 -21.382505
1328 28893.019531 2190.044922 96.316444 -44.238388 -16.608160 -20.384502
1330 42183.027344 2712.332031 330.963074 31.221769 -20.892900 -23.874369
1330 42254.089844 2634.586426 331.177246 31.366726 -17.344666 -20.051792
1332 19544.533203 1293.350342 167.427002 -34.167645 -21.710266 -24.888279
1332 19514.945312 1283.558350 167.031769 -34.632450 -18.355127 -20.814074
1335 33502.160156 1968.783569 267.049957 -13.223225 -20.300905 -22.861774
1335 33558.695312 1864.746948 267.146057 -13.309627 -20.178345 -22.783113
1335 33779.761719 1895.686279 267.322540 -13.238572 -18.496279 -20.913403
1335 33636.128906 1852.978516 267.019257 -13.152874 -18.355625 -20.977436
1336 48135.753906 3449.867432 78.994049 39.229973 -20.317432 -23.186804
1337 28757.566406 1632.859131 187.582611 -8.273401 -21.854080 -24.751064
1337 28769.539062 1526.787598 187.587891 -8.289206 -17.881311 -20.000540
1337 28755.054688 1712.809326 187.575485 -8.274862 -18.437021 -20.199463
1340 44038.035156 2682.737305 281.994904 8.992094 -21.382063 -24.902321
1341 43863.160156 3175.513672 33.090816 33.954330 -20.920254 -23.846111
1341 43904.398438 3104.250732 33.551544 33.403961 -18.760324 -21.416309
1341 43978.082031 3215.640137 33.130913 33.589695 -18.094643 -20.904928
1342 50931.789062 3420.530762 55.540340 41.333485 -19.313021 -21.622295
1345 53052.500000 3456.099365 345.104858 4.983360 -20.487057 -23.865938
1345 52922.933594 3262.800781 345.429169 5.218203 -18.877470 -21.691162
1346 50869.261719 3407.140381 31.054815 65.744667 -21.022932 -24.263311
1348 33921.101562 2339.193604 183.979507 36.948933 -22.111792 -24.914278
1348 33927.464844 2321.100830 183.982849 36.956131 -18.301004 -20.156082
1349 49193.277344 3348.962158 71.166679 -56.271118 -20.745260 -24.081697
1349 49184.847656 3317.858154 71.910011 -56.288891 -17.470985 -20.478355
1350 44734.867188 2921.365234 181.335602 0.063999 -20.455654 -23.596176
1350 44526.730469 2827.154297 181.356094 -0.206716 -18.552027 -21.753723
1351 38722.843750 2433.790039 39.026184 -37.479465 -20.249964 -22.855019
1351 38995.992188 2384.059570 39.065639 -38.058090 -20.243217 -22.973013
1351 38738.480469 2481.205566 38.869701 -37.581440 -18.752985 -21.708364
1352 30048.337891 1994.780884 139.066910 43.283047 -21.402754 -24.664148
1353 47795.062500 3289.117920 270.576904 -0.486829 -21.607094 -24.403765
1353 47898.054688 3348.336426 270.811401 -0.596323 -19.607948 -22.232819
1356 32120.439453 2006.041626 153.518341 -24.274538 -21.378546 -24.615370
1359 31524.312500 2052.479004 212.298279 -15.755722 -20.234186 -23.818359
1360 41029.589844 2935.875244 356.136475 -63.996498 -21.272886 -24.425615
1360 40840.613281 2889.193604 356.089630 -64.169083 -17.169516 -20.009340
1360 41040.003906 2870.194336 356.124237 -63.982525 -17.899544 -20.439417
1362 31351.693359 2054.430664 85.393440 63.615540 -20.403460 -23.543373
1362 31616.429688 2114.220215 84.513153 63.810467 -18.481403 -22.011477
1364 39441.339844 2494.906982 38.311802 -41.167469 -20.927731 -24.190758
1365 47012.535156 3036.947266 260.468903 -18.716364 -21.349127 -24.239729
1365 47022.554688 2934.804199 260.483337 -18.718945 -18.219421 -20.241463
1367 42176.050781 2849.589844 320.312164 -38.799564 -21.358866 -24.536974
1367 42178.238281 2846.773193 320.332764 -38.810383 -18.648996 -20.877998
1367 42191.039062 2689.465820 320.320587 -38.801094 -18.007444 -20.345438
1369 27891.033203 1772.977051 154.794098 -12.373986 -21.036673 -24.188320
1369 28150.705078 1921.346924 155.107162 -11.397481 -18.000832 -20.851152
1369 27949.066406 1962.068604 154.840378 -12.121099 -18.016699 -20.492807
1374 44863.171875 2928.303711 248.734116 -21.076097 -21.693031 -24.889332
1375 40973.433594 2518.883789 122.657104 -47.196106 -21.267063 -24.498425
1375 40664.980469 2563.298340 123.063278 -47.277428 -18.304754 -20.775759
1376 26795.712891 1684.328857 230.338303 -25.070242 -20.685163 -23.716070
1378 47755.691406 3286.393555 84.596466 32.071835 -20.451040 -23.243160
1378 47530.777344 3197.794922 84.615829 32.211170 -19.736977 -22.587929
1379 51322.210938 3400.822021 329.560028 5.395016 -21.662014 -24.483717
1379 51426.187500 3439.286133 329.951691 5.607640 -18.288343 -21.135576
1381 44253.214844 2946.636230 88.594353 18.759954 -21.323475 -24.450388
1383 43819.671875 3027.712402 84.837128 59.621948 -20.712606 -23.962133
1383 43923.625000 2900.792480 84.949104 59.565018 -17.904310 -20.983852
1384 40497.578125 2793.973877 245.671478 -67.953354 -21.182302 -24.217827
1384 40413.226562 2747.626221 246.097992 -68.252075 -20.277100 -23.069859
1385 41146.105469 2598.100342 135.468948 -40.707249 -21.828634 -24.965380
1385 41143.472656 2461.746582 135.487564 -40.697277 -19.070393 -21.009163
1385 41139.937500 2804.064941 135.459061 -40.716537 -18.352409 -20.535473
1385 41134.621094 2732.646484 135.466415 -40.713860 -18.261652 -20.349201
1386 45394.050781 2951.341309 51.224625 -40.271824 -20.874041 -23.946478
1387 46161.320312 3107.251709 199.069656 4.484381 -20.996351 -24.492229
1388 35753.539062 2534.491699 342.389832 -46.619869 -22.068306 -24.961067
1388 35807.277344 2534.673340 342.361786 -46.557087 -16.790102 -20.236221
1394 36189.933594 2487.954102 358.131439 -16.719101 -20.888845 -24.093111
1394 36141.570312 2545.231934 358.669525 -16.339294 -19.133926 -21.712872
1395 41454.628906 2110.790039 273.452362 6.082440 -20.778437 -24.095757
1395 41455.417969 2038.978027 273.199158 5.926261 -17.893211 -20.625788
1397 27907.251953 1561.991699 226.068863 32.615608 -19.590521 -22.484459
1397 27964.851562 1612.923584 225.615112 31.765903 -20.493309 -23.274633
1397 28038.054688 1690.863281 226.124878 32.582344 -19.000359 -22.029976
1400 41624.652344 2212.897949 290.074707 17.463699 -21.729143 -24.652990
1400 41615.992188 2148.236572 290.063416 17.463837 -18.986099 -21.061708
1400 41626.238281 2125.781982 290.061584 17.474062 -18.059523 -20.557877
1403 28112.509766 1843.803467 122.437988 19.507162 -21.395029 -24.397114
1403 28436.451172 1828.182861 121.806541 19.255531 -17.999245 -20.787348
1405 44715.800781 2902.162598 343.829193 -8.939857 -21.415924 -24.456932
1406 50308.292969 3449.237793 130.287109 -62.206032 -21.064583 -24.397621
1407 49159.917969 3390.671631 83.237030 -25.305391 -21.604198 -24.615362
1407 49219.941406 3273.416504 83.413437 -25.319393 -17.470324 -20.165966
1410 43226.820312 2790.175537 180.488586 -2.184855 -21.037371 -23.852692
1410 43132.480469 2735.527100 180.795242 -1.892324 -18.928158 -21.647669
1412 45530.105469 3225.268066 219.398224 29.034279 -21.530361 -24.532055
1412 45696.101562 3346.271484 219.635834 29.073143 -17.488003 -20.141417
1413 41757.082031 2930.701416 41.603043 3.224976 -20.614332 -23.720898
1413 41686.199219 2992.564941 41.655586 3.485555 -19.100122 -22.285669
1413 41526.894531 2825.788330 41.628220 3.282500 -17.590450 -20.661823
1414 42527.792969 3125.442871 48.012909 2.570876 -21.405735 -24.465597
1414 42586.996094 3241.506104 48.085556 2.436929 -20.119734 -23.369940
1414 42531.609375 3267.889404 48.013336 2.583055 -18.202118 -20.046083
1415 43459.875000 2967.301514 72.998749 -21.224272 -21.419538 -24.747671
1416 46405.492188 3060.619873 137.525848 -30.407051 -21.041790 -24.449743
1418 51362.144531 2746.892578 300.271912 11.691678 -20.796818 -23.679308
1418 50817.832031 2754.417969 300.009521 11.641162 -19.033554 -21.798643
1418 51123.746094 2882.232910 300.053009 11.845186 -18.716843 -21.436771
1418 51021.023438 2853.038818 300.062592 11.800483 -18.408123 -21.147102
1419 34544.101562 2399.350342 203.626266 39.830593 -21.231520 -24.331083
1419 34315.023438 2287.667969 203.326538 39.457630 -19.783566 -22.355976
1420 45506.402344 3411.600098 204.132812 7.887482 -17.958605 -20.930166
1421 36256.296875 2206.378418 130.013931 -44.092579 -19.967302 -23.444324
1421 36722.765625 2231.472168 130.678635 -43.828728 -18.463028 -20.948660
1421 36246.800781 2197.010010 130.115646 -43.888985 -18.859928 -22.131983
1421 36253.210938 2093.606934 130.473129 -43.814220 -17.687532 -20.488544
1422 39921.187500 2839.148193 163.000290 28.001240 -20.802485 -24.368580
1423 43671.371094 2940.360840 87.572670 10.177972 -21.292267 -24.367798
1424 23086.304688 1453.820557 224.195282 -0.428478 -20.945314 -23.741417
1424 23204.517578 1489.432739 224.176895 -0.171445 -17.288668 -20.049294
1425 26314.769531 2034.958740 195.305389 -1.923169 -22.182007 -24.960300
1426 41732.824219 2722.069092 234.939316 -33.312393 -20.433590 -23.569086
1426 41758.269531 2718.718262 235.010025 -33.343609 -20.800352 -23.163652
1427 36116.339844 2488.107422 4.185679 -63.236176 -20.493351 -23.550854
1427 36198.687500 2368.525635 5.207856 -63.479248 -20.678055 -23.399351
1430 30392.234375 2016.632446 102.384979 36.436348 -21.586737 -24.312622
1430 30485.437500 1889.653931 102.230591 36.411423 -18.815641 -21.645159
1432 46465.597656 3265.404053 347.112213 18.960093 -21.269543 -24.334501
1434 38669.128906 2562.715088 59.126560 -15.353383 -20.445299 -23.462399
1434 38755.722656 2474.609375 58.580345 -15.024018 -18.999836 -21.522142
1434 38761.359375 2497.041504 58.570015 -15.203871 -17.888203 -20.575495
1435 50579.375000 3103.963867 290.221405 -3.043471 -21.936687 -24.877153
1435 50583.613281 3211.379150 290.216339 -3.053771 -19.099728 -21.422638
1435 50588.035156 3155.931396 290.222595 -3.045328 -18.837208 -21.005808
1436 50044.199219 3461.073486 311.767456 18.778177 -20.825541 -23.822426
1436 49713.625000 3396.330078 312.102264 18.985077 -20.062069 -22.794514
1436 49807.230469 3368.296875 312.012634 19.004768 -19.747133 -22.397102
1437 33012.132812 2103.227051 268.644623 -24.386745 -20.830120 -23.632742
1437 33120.878906 2115.364502 268.815613 -23.990000 -18.592997 -21.364681
1440 44084.980469 2742.738281 263.074005 25.609137 -21.413795 -24.636457
1440 44076.976562 2700.979004 263.063049 25.619253 -17.468653 -20.027824
1440 44081.828125 2638.224121 263.083221 25.623816 -17.828243 -20.136972
1443 36605.695312 2590.579590 197.085449 13.864054 -20.861752 -24.357204
1446 32745.896484 2274.299561 141.112030 49.525852 -21.233177 -24.483643
1447 34982.000000 2127.806641 132.494873 -31.229898 -21.876408 -24.941502
1447 34984.175781 2304.572021 132.489960 -31.214216 -18.855894 -21.025993
1447 34974.871094 2019.843262 132.498016 -31.235075 -18.392410 -20.390511
1448 34635.281250 2281.134521 239.799957 11.278984 -21.327593 -24.310148
1448 34729.460938 2374.701904 239.626846 11.254574 -18.780003 -21.521296
1448 34631.074219 2198.556641 239.998245 11.305553 -17.985493 -21.286751
1449 43043.253906 2972.291260 255.407043 28.841511 -21.574640 -24.350082
1449 43034.363281 2871.464600 255.406219 29.068321 -18.208200 -20.906422
1449 43126.500000 2973.265381 255.388245 28.794115 -17.344587 -20.538876
1452 52189.085938 3452.711670 26.527103 -11.074318 -20.665985 -23.400747
1452 52107.984375 3418.015625 26.435074 -10.960411 -18.280577 -21.135332
1452 52296.585938 3403.556885 26.622723 -11.103353 -18.190241 -20.601292
1452 52215.898438 3177.059814 26.608232 -11.048466 -17.721195 -20.207056
1455 20930.986328 1383.820679 89.371567 47.283443 -21.047430 -24.103741
1456 45399.316406 3073.853516 249.575912 -31.250252 -21.661537 -24.741535
1456 45279.992188 3160.251953 249.783966 -31.292284 -18.318508 -21.184095
1458 44706.617188 2923.734131 354.097504 20.179478 -21.121145 -24.387106
1458 44705.429688 2860.341309 354.112793 20.163311 -17.951221 -20.129892
1460 51364.675781 3323.547363 345.445374 1.050818 -20.995123 -23.877890
1460 51490.535156 3390.886230 345.895844 1.015540 -19.587742 -22.359455
1461 26767.824219 1598.494751 272.104401 -16.944393 -20.446896 -24.064493
1461 26702.726562 1510.782959 271.994080 -17.011282 -18.367956 -21.013531
1466 45841.132812 3144.497559 203.800232 2.542941 -21.313145 -24.263842
1466 45917.859375 3278.126465 203.866013 2.394282 -17.236982 -20.013203
1466 45843.000000 3158.720215 203.785507 2.521187 -18.352119 -20.418463
1468 49146.957031 3354.075439 212.906906 -24.264635 -21.767653 -24.562597
1468 49149.621094 3348.138428 212.852859 -24.346092 -17.218138 -20.057129
1468 49149.703125 3260.087402 212.898315 -24.267668 -18.658319 -20.449575
1469 44425.917969 2725.860107 320.598419 55.815117 -20.963751 -23.690271
1469 44503.968750 2876.366699 320.057281 55.630199 -19.200863 -22.026440
1469 44351.281250 2736.624756 320.983856 55.942917 -17.709442 -20.424618
1469 44406.304688 2860.036377 321.084961 55.784317 -17.885752 -20.598713
